item_id,general_category,sub_category,specific_category
7290002057451,שימורים ורטבים,שימורים,שימורי מלפפונים
7290002057468,שימורים ורטבים,שימורים,שימורי מלפפונים
7290002057475,שימורים ורטבים,שימורים,שימורי מלפפונים
7290002057482,שימורים ורטבים,שימורים,שימורי מלפפונים
7290002057628,שימורים ורטבים,שימורים,שימורי זיתים
7290002057703,שימורים ורטבים,שימורים,שימורים נוספים
7290002057734,שימורים ורטבים,שימורים,שימורי זיתים
7290002065555,לחמים ומאפים,לחמים,לחמניות
7290002105503,בשר ודגים,בשרים על האש,המבורגר
7290002105541,בשר ודגים,בשרים על האש,שיפודים וסטייקים
7290002107071,מוצרי חלב,גבינות,גבינות עיזים וכבשים
7290002107385,מוצרי חלב,גבינות,גבינות עיזים וכבשים
7290002107491,מוצרי חלב,גבינות,גבינות עיזים וכבשים
7290002107798,מוצרי חלב,גבינות,גבינה מלוחה
7290002107965,מוצרי חלב,גבינות,גבינה לבנה וקוטג'
7290002111139,שימורים ורטבים,שימורים,שימורים נוספים
7290002111214,שימורים ורטבים,שימורים,שימורי תירס
7290002111337,שימורים ורטבים,שימורים,שימורי עגבניות ורסק
7290002111474,שימורים ורטבים,שימורים,שימורים נוספים
7290002111634,שימורים ורטבים,שימורים,שימורים נוספים
7290002111665,שימורים ורטבים,שימורים,שימורי עגבניות ורסק
7290002111672,שימורים ורטבים,שימורים,שימורי עגבניות ורסק
7290002128410,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128434,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128472,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128519,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128540,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128663,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128816,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002128885,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290002129462,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002129479,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002129486,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002130567,בישול ואפייה,"דבש, ריבה וממרחים",דבש וסילאן
7290002130581,בישול ואפייה,"דבש, ריבה וממרחים",דבש וסילאן
7290002132011,חטיפים ומתוקים,עוגות ועוגיות,עוגיות נוספות
7290002133162,מוצרי חלב,גבינות,גבינה מלוחה
7290002133537,מוצרי חלב,יוגורט ומעדני חלב,יוגורט פרי ויוגורט בטעמים
7290002133612,מוצרי חלב,יוגורט ומעדני חלב,יוגורט פרי ויוגורט בטעמים
7290002157953,שימורים ורטבים,שימורים,שימורי טונה ודגים
7290002196730,בישול ואפייה,"דבש, ריבה וממרחים",דבש וסילאן
7290002253006,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253013,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253105,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253150,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253167,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253174,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253181,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253198,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253235,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253259,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253310,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002253495,מוצרי יסוד ותבלינים,תבלינים,תבלינים קפואים
7290002259640,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290002259657,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290002259664,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290002263586,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",חומץ ומיץ לימון
7290002263661,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",חומץ ומיץ לימון
7290002277248,מוצרי חלב,גבינות,גבינת שמנת ומותכת
7290002319054,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290002319078,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290002319122,קטניות ודגנים,אורז וקטניות,כוסמת וגריסים
7290002319160,קטניות ודגנים,אורז וקטניות,אפונה ושעועית
7290002319184,קטניות ודגנים,אורז וקטניות,חומוס ועדשים
7290002319207,קטניות ודגנים,אורז וקטניות,כוסמת וגריסים
7290002319214,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290002319221,קטניות ודגנים,אורז וקטניות,כוסמת וגריסים
7290002319788,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290002319825,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
7290002327028,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290002327042,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002327059,קפואים,"פיצות, מאפים ובצקים קפואים",בצק קפוא
7290002327073,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002327912,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002327929,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002333098,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002333104,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002333463,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002333500,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002333838,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002333999,אורגני ובריאות,אורגני וטבעוני,מוצרים אורגניים
7290002345022,בשר ודגים,עוף ובשר קפוא,בשר קפוא
7290002345077,בשר ודגים,עוף ובשר קפוא,בשר קפוא
7290002345152,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי ירקות
7290002345169,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,אריסה וסחוג
7290002345176,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,אריסה וסחוג
7290002345183,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,אריסה וסחוג
7290002345190,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,אריסה וסחוג
7290002345206,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי ירקות
7290002345213,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,אריסה וסחוג
7290002345237,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי ירקות
7290002345244,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
7290002345275,"סלטים, ממרחים וביצים",סלטים מצוננים,סלטי דגים
7290002348054,שימורים ורטבים,שימורים,שימורים נוספים
7290002348061,שימורים ורטבים,שימורים,שימורים נוספים
7290002349044,אחזקה וניקיון,ניקוי כלים ומבשמים,"ברזלית, כרית יפנית וסקוטש"
7290002349327,אחזקה וניקיון,אביזרי ניקיון,מטליות למשטח ולרצפה
7290002349587,אחזקה וניקיון,אביזרי ניקיון,מטליות למשטח ולרצפה
7290002353836,שימורים ורטבים,שימורים,שימורי טונה ודגים
7290002360155,משקאות,תה וחליטות,חליטות וחליטות קרות
7290002360278,משקאות,תה וחליטות,חליטות וחליטות קרות
7290002360285,משקאות,תה וחליטות,חליטות וחליטות קרות
7290002371526,בשר ודגים,נקניקיות ונקניקים,פסטרמה וסלמי
7290002371533,בשר ודגים,נקניקיות ונקניקים,פסטרמה וסלמי
7290002371540,בשר ודגים,נקניקיות ונקניקים,פסטרמה וסלמי
7290002374268,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",שמנים צמחיים
7290002404637,משקאות,יינות,יינות אדומים
7290002410072,קפואים,"פיצות, מאפים ובצקים קפואים",בצק קפוא
7290002410713,בשר ודגים,עוף ובשר קפוא,בשר קפוא
7290002420934,בשר ודגים,נקניקיות ונקניקים,נקניקיות
7290002487364,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002507451,קפואים,אוכל להכנה מהירה,מוצרי דג מוכנים
7290002507604,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290002512004,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290002512011,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290002512035,קפואים,"פיצות, מאפים ובצקים קפואים",בצק קפוא
7290002512257,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290002512264,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290002515333,תינוקות,טיפוח ואביזרי תינוקות וילדים,סבון נוזלי לילדים ותינוקות
7290002515371,תינוקות,טיפוח ואביזרי תינוקות וילדים,סבון נוזלי לילדים ותינוקות
7290002564928,בישול ואפייה,מוצרי אפייה,עזרי אפייה וקישוטים
